Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-September-2022,8.84,8.84,8.27,8.34,8.434476352658874525,116271,353,980685.00,,,0.57,-0.50
8-September-2022,8.54,8.60,8.18,8.46,8.454465321271166782,86220,338,728944.00,72281,83.83,0.42,-0.08
7-September-2022,8.45,8.55,8.16,8.34,8.331712927465112712,65210,247,543311.00,41971,64.36,0.39,-0.11
6-September-2022,8.65,8.70,8.28,8.46,8.504005940516668620,102348,370,870368.00,69585,67.99,0.42,-0.19
5-September-2022,8.49,8.74,8.31,8.57,8.530463833747760012,143974,500,1228165.00,114351,79.42,0.43,0.08
2-September-2022,8.00,8.40,7.90,8.26,8.074701623948346703,102220,329,825396.00,,,0.50,0.26
1-September-2022,8.39,8.39,7.48,8.05,7.997650159833996971,178310,412,1426061.00,136019,76.28,0.91,-0.34
30-August-2022,8.20,8.40,8.09,8.30,8.276205198910916598,143607,352,1188521.00,120799,84.12,0.31,0.10
29-August-2022,8.21,8.21,7.66,8.06,7.901108928222269811,107401,399,848587.00,76883,71.58,0.55,-0.15
26-August-2022,8.39,8.61,8.02,8.27,8.187532793196731923,146753,446,1201545.00,125680,85.64,0.59,-0.12
25-August-2022,8.79,8.79,8.06,8.32,8.480998695704339008,258377,780,2191295.00,184477,71.40,0.73,-0.47
24-August-2022,7.64,8.22,7.00,8.16,7.747356634341648038,242021,633,1875023.00,161887,66.89,1.22,0.52
23-August-2022,7.16,7.60,7.16,7.48,7.332501858736059479,269000,652,1972443.00,202168,75.16,0.44,0.32
22-August-2022,9.00,9.00,7.90,7.90,8.237320074108090133,378906,1071,3121170.00,305602,80.65,1.10,-1.10
19-August-2022,8.29,8.80,8.29,8.77,8.707901793970778620,432560,1285,3766690.00,304222,70.33,0.51,0.48
18-August-2022,7.88,8.00,6.71,8.00,7.578006239806642173,577582,1217,4376920.00,,,1.29,0.12
17-August-2022,6.80,7.28,6.75,7.28,7.162046291801125167,280136,401,2006347.00,230987,82.46,0.53,0.48
16-August-2022,5.68,6.07,5.27,6.07,5.947299848038486836,396811,440,2359954.00,340223,85.74,0.80,0.39
12-August-2022,5.16,5.16,4.92,5.06,5.064857035566761439,18641,168,94414.00,10095,54.15,0.24,-0.10
11-August-2022,5.27,5.27,5.01,5.11,5.085407627312171728,21895,195,111345.00,14982,68.43,0.26,-0.16
10-August-2022,5.07,5.30,5.00,5.10,5.061039738018766924,63516,250,321457.00,50514,79.53,0.30,0.03
8-August-2022,4.96,5.28,4.96,5.07,5.049694430895475281,69706,250,351994.00,55897,80.19,0.32,0.11
5-August-2022,4.98,5.19,4.95,4.96,5.026750375324143578,51289,195,257817.00,42116,82.12,0.24,-0.02
4-August-2022,4.95,5.10,4.95,4.98,5.034287600811205961,21203,149,106742.00,17446,82.28,0.15,0.03
3-August-2022,5.11,5.13,5.00,5.02,5.051720080944985646,21249,182,107344.00,17241,81.14,0.13,-0.09
2-August-2022,5.05,5.14,4.93,5.04,5.057925614941600732,92895,189,469856.00,70308,75.69,0.21,-0.01
1-August-2022,4.90,5.14,4.90,5.03,5.049209224893502423,20423,180,103120.00,15981,78.25,0.24,0.13
29-July-2022,5.19,5.19,4.90,4.96,4.997629971081298514,45991,189,229846.00,43778,95.19,0.29,-0.23
28-July-2022,5.10,5.18,4.95,5.06,5.038496732026143790,15300,151,77089.00,9710,63.46,0.23,-0.04
27-July-2022,5.12,5.20,5.00,5.05,5.059628703741649932,48802,163,246920.00,36343,74.47,0.20,-0.07
26-July-2022,5.28,5.28,5.02,5.12,5.160696697942045513,19291,163,99555.00,12354,64.04,0.26,-0.16
25-July-2022,5.34,5.34,5.11,5.21,5.178139640320386882,26468,186,137055.00,21234,80.23,0.23,-0.13
22-July-2022,5.40,5.40,5.06,5.29,5.254047280363069836,29526,219,155131.00,23791,80.58,0.34,-0.11
21-July-2022,5.38,5.38,5.21,5.29,5.290725644794868368,29932,166,158362.00,17795,59.45,0.17,-0.09
20-July-2022,5.15,5.30,5.15,5.27,5.239599174451444709,36824,181,192943.00,25360,68.87,0.15,0.12
19-July-2022,5.10,5.25,5.10,5.19,5.192336589030803906,27951,159,145131.00,17189,61.50,0.15,0.09
18-July-2022,5.21,5.31,5.12,5.18,5.178881105178072796,40826,229,211433.00,28727,70.36,0.19,-0.03
15-July-2022,5.38,5.38,5.19,5.21,5.257292166586679464,18753,133,98590.00,12970,69.16,0.19,-0.17
14-July-2022,5.25,5.36,5.15,5.29,5.295042621865430770,24166,131,127960.00,16230,67.16,0.21,0.04
13-July-2022,5.36,5.38,5.14,5.19,5.210834871349473455,27633,137,143991.00,21650,78.35,0.24,-0.17
12-July-2022,5.27,5.40,5.20,5.25,5.293996845144200720,33599,198,177873.00,24625,73.29,0.20,-0.02
11-July-2022,5.29,5.29,5.07,5.27,5.199014474899907607,48705,231,253218.00,26892,55.21,0.22,-0.02
8-July-2022,5.64,5.64,5.12,5.32,5.329616841701433846,41706,174,222277.00,27035,64.82,0.52,-0.32
7-July-2022,5.74,5.74,5.25,5.39,5.402904860709547943,29399,173,158840.00,20748,70.57,0.49,-0.35
6-July-2022,5.39,5.50,5.15,5.33,5.310853478046373951,60810,236,322953.00,43400,71.37,0.35,-0.06
5-July-2022,5.31,5.73,5.01,5.15,5.262887333999714408,63027,253,331704.00,43421,68.89,0.72,-0.16
4-July-2022,5.14,5.96,5.00,5.23,5.433953186537773003,89376,243,485665.00,47533,53.18,0.96,0.09
1-July-2022,4.85,5.18,4.85,5.01,4.969591211192376559,32951,203,163753.00,24958,75.74,0.33,0.16
30-June-2022,5.20,5.32,4.60,4.74,4.941932442768459061,112438,338,555661.00,75569,67.21,0.72,-0.46
29-June-2022,5.33,5.36,5.16,5.29,5.236968724939855653,17458,119,91427.00,13879,79.50,0.20,-0.04
28-June-2022,5.12,5.39,5.12,5.33,5.286960763060914805,18452,137,97555.00,13494,73.13,0.27,0.21
27-June-2022,5.36,5.57,5.02,5.34,5.237293344980426413,61818,289,323759.00,40339,65.25,0.55,-0.02
24-June-2022,5.89,5.89,5.18,5.44,5.511417875526438933,42740,197,235558.00,31082,72.72,0.71,-0.45
23-June-2022,5.50,5.75,5.10,5.49,5.546324604546058753,60184,225,333800.00,31599,52.50,0.65,-0.01
22-June-2022,5.36,5.70,5.05,5.36,5.247901671489036084,41819,164,219462.00,29115,69.62,0.65,0.00
21-June-2022,5.05,5.45,4.95,5.18,5.184063477872150201,35792,203,185548.00,23722,66.28,0.50,0.13
20-June-2022,5.67,6.00,4.99,5.05,5.233370848122817649,103959,310,544056.00,70679,67.99,1.01,-0.62
17-June-2022,4.98,5.75,4.96,5.56,5.462266002119226090,76443,240,417552.00,53447,69.92,0.79,0.58
16-June-2022,5.89,6.01,5.35,5.36,5.661206558405899427,63735,288,360817.00,38642,60.63,0.66,-0.53
15-June-2022,5.75,5.81,5.61,5.61,5.717391304347826086,42780,223,244590.00,27751,64.87,0.20,-0.14
14-June-2022,5.31,6.00,5.31,5.61,5.595091199913975025,74397,307,416258.00,36007,48.40,0.69,0.30
13-June-2022,5.80,5.80,5.06,5.57,5.492993474571823446,57161,352,313985.00,29416,51.46,0.74,-0.23
10-June-2022,6.44,6.44,5.80,5.89,5.950242718446601941,190344,498,1132593.00,127194,66.82,0.64,-0.55
9-June-2022,5.75,6.60,5.75,5.99,6.127103301384451544,131460,432,805469.00,88088,67.01,0.85,0.24
8-June-2022,6.20,6.30,5.65,5.94,6.042111883713616827,143095,387,864596.00,98696,68.97,0.65,-0.26
7-June-2022,5.50,6.10,5.40,5.99,5.848503059987780081,99837,517,583897.00,78608,78.74,0.70,0.49
6-June-2022,5.70,5.70,5.40,5.58,5.577095006465119142,81205,480,452888.00,69637,85.75,0.30,-0.12
3-June-2022,5.01,5.44,4.90,5.40,5.215125037661946369,82975,306,432725.00,52189,62.90,0.54,0.39
2-June-2022,5.15,5.38,5.00,5.07,5.130660035229509895,38604,210,198064.00,31690,82.09,0.38,-0.08
1-June-2022,5.80,5.80,5.02,5.18,5.364708104624547212,89998,258,482813.00,66071,73.41,0.78,-0.62
31-May-2022,5.39,5.39,5.12,5.36,5.361662499547052215,137985,327,739829.00,115713,83.86,0.27,-0.03
30-May-2022,5.24,5.45,4.85,4.90,5.043219008513978624,66244,319,334083.00,51324,77.48,0.60,-0.34
27-May-2022,5.19,5.19,4.51,5.06,4.982026143790849673,21420,161,106715.00,16534,77.19,0.68,-0.13
26-May-2022,5.20,5.20,4.66,4.83,4.849183036533871856,21788,228,105654.00,15013,68.90,0.54,-0.37
25-May-2022,4.95,5.29,4.72,4.93,4.994717647943454395,53196,265,265699.00,35752,67.21,0.57,-0.02
24-May-2022,5.29,5.48,4.76,4.95,5.158246844826962716,82959,295,427923.00,50158,60.46,0.72,-0.34
23-May-2022,5.49,5.49,5.11,5.17,5.236837852687372741,30941,232,162033.00,22299,72.07,0.38,-0.32
20-May-2022,5.59,5.59,5.25,5.35,5.431400220507166482,22675,186,123157.00,13391,59.06,0.34,-0.24
19-May-2022,4.99,5.48,4.60,5.30,5.084470670425908830,80158,243,407561.00,49125,61.29,0.88,0.31
18-May-2022,5.48,5.48,5.00,5.06,5.163413009504778008,78066,255,403087.00,64378,82.47,0.48,-0.42
17-May-2022,5.88,5.88,5.20,5.41,5.408693609022556390,42560,238,230194.00,28696,67.42,0.68,-0.47
16-May-2022,5.05,5.50,5.05,5.50,5.303803375593062145,38571,250,204573.00,18627,48.29,0.45,0.45
13-May-2022,5.40,5.50,5.02,5.36,5.286049563807612136,64765,273,342351.00,30715,47.43,0.48,-0.04
12-May-2022,5.58,5.70,5.40,5.50,5.542235217673814165,43092,216,238826.00,30827,71.54,0.30,-0.08
11-May-2022,5.60,5.84,5.43,5.46,5.515075210390298853,30182,232,166456.00,19724,65.35,0.41,-0.14
10-May-2022,5.98,5.98,5.43,5.60,5.629646881376985183,45084,205,253807.00,30867,68.47,0.55,-0.38
9-May-2022,6.20,6.20,5.39,5.73,5.671537047695078254,53863,325,305486.00,33452,62.11,0.81,-0.47
6-May-2022,5.67,6.23,5.20,5.91,6.004136066985047636,207927,425,1248422.00,135169,65.01,1.03,0.24
5-May-2022,5.30,5.67,5.30,5.67,5.547185377927270419,63028,270,349628.00,46945,74.48,0.37,0.37
4-May-2022,5.61,5.88,5.11,5.16,5.439817750926265896,59918,371,325943.00,40830,68.14,0.77,-0.45
2-May-2022,6.33,6.33,5.51,5.60,5.803631123919308357,69400,381,402772.00,56156,80.92,0.82,-0.73
29-April-2022,5.92,6.18,5.70,5.92,6.013019255062029484,136951,451,823489.00,92438,67.50,0.48,0.00
28-April-2022,5.25,5.65,4.90,5.65,5.332101863469492076,86076,417,458966.00,58140,67.54,0.75,0.40
27-April-2022,5.43,5.60,5.13,5.14,5.255727554179566563,138890,530,729968.00,119361,85.94,0.47,-0.29
26-April-2022,5.61,5.95,5.41,5.70,5.698608172809264001,44905,315,255896.00,30472,67.86,0.54,0.09
25-April-2022,6.00,6.00,5.57,5.71,5.771350267379679144,74800,421,431697.00,51420,68.74,0.43,-0.29
22-April-2022,6.08,6.25,5.87,6.00,6.065743467059256532,43472,237,263690.00,26957,62.01,0.38,-0.08
21-April-2022,6.29,6.45,5.76,6.05,6.033614003620480627,60213,311,363302.00,44317,73.60,0.69,-0.24
20-April-2022,6.10,6.19,5.81,6.16,6.084379957213336632,68713,331,418076.00,45552,66.29,0.38,0.06
19-April-2022,5.92,6.14,5.92,5.95,6.008188566618198515,78402,342,471054.00,59214,75.53,0.22,0.03
18-April-2022,6.15,6.17,5.51,5.98,5.981565234490217284,81368,459,486708.00,60783,74.70,0.66,-0.17
13-April-2022,6.19,6.19,5.46,6.02,5.717135433974804386,331010,637,1892429.00,223757,67.60,0.73,-0.17
12-April-2022,6.84,6.85,6.05,6.06,6.181411094417669899,205004,692,1267214.00,152394,74.34,0.80,-0.78
11-April-2022,6.98,6.98,6.51,6.72,6.820023795780372015,84889,576,578945.00,59674,70.30,0.47,-0.26
8-April-2022,6.61,6.70,6.45,6.60,6.617709456009983549,88145,444,583318.00,56334,63.91,0.25,-0.01
7-April-2022,6.22,6.70,6.10,6.43,6.458735385449013192,95966,541,619819.00,64120,66.82,0.60,0.21
6-April-2022,6.35,6.47,6.00,6.17,6.280584297017650639,103509,545,650097.00,57150,55.21,0.47,-0.18
5-April-2022,6.35,6.35,6.00,6.23,6.187351367419738406,67280,398,416285.00,49111,72.99,0.35,-0.12
4-April-2022,6.56,6.57,5.95,6.09,6.163177401582690573,219626,708,1353594.00,149900,68.25,0.62,-0.47
1-April-2022,5.85,6.26,5.85,6.26,6.133281917418130042,84280,346,516913.00,53147,63.06,0.41,0.41
31-March-2022,5.87,6.20,5.80,5.97,5.947806040801709956,89359,395,531490.00,64941,72.67,0.40,0.10
30-March-2022,6.13,6.50,6.10,6.10,6.159806973055948978,117911,435,726309.00,96513,81.85,0.40,-0.03
29-March-2022,7.00,7.00,6.36,6.42,6.641938183730455585,135013,546,896748.00,108030,80.01,0.64,-0.58
28-March-2022,6.67,6.67,6.50,6.67,6.632739996957249353,72303,392,479567.00,72303,100.00,0.17,0.00
25-March-2022,5.76,6.36,5.76,6.36,6.273340723292226686,72170,344,452747.00,72170,100.00,0.60,0.60
24-March-2022,6.06,6.06,6.06,6.06,6.059983358967247421,39661,226,240345.00,39661,100.00,0.00,0.00
23-March-2022,6.37,6.37,6.37,6.37,6.369972036997203699,32543,171,207298.00,32543,100.00,0.00,0.00
22-March-2022,6.70,6.70,6.70,6.70,6.699980574980574980,30888,174,206949.00,30888,100.00,0.00,0.00
21-March-2022,7.05,7.05,7.05,7.05,7.049965005054825414,25718,178,181311.00,25718,100.00,0.00,0.00
17-March-2022,7.75,8.00,7.42,7.42,7.453895496458639583,59864,275,446220.00,59864,100.00,0.58,-0.33
16-March-2022,8.01,8.01,7.30,7.81,7.716091764735688678,78941,532,609116.00,78941,100.00,0.71,-0.20
15-March-2022,7.68,7.72,7.40,7.65,7.693859627421389871,80842,503,621987.00,80842,100.00,0.32,-0.03
14-March-2022,7.02,7.37,6.70,7.36,7.181083735047312979,112020,593,804425.00,112020,100.00,0.67,0.34
11-March-2022,7.00,7.02,6.37,7.02,6.878059064887043674,123322,536,848216.00,123322,100.00,0.65,0.02
10-March-2022,6.69,6.69,6.69,6.69,6.689994390126622856,49912,78,333911.00,49912,100.00,0.00,0.00
9-March-2022,6.25,6.38,6.00,6.38,6.336462067181552788,27061,263,171471.00,27061,100.00,0.38,0.13
8-March-2022,6.25,6.35,5.75,6.08,6.096209231727251498,64235,340,391590.00,64235,100.00,0.60,-0.17
7-March-2022,6.20,6.20,5.66,6.05,6.038223863663794143,82854,451,500291.00,82854,100.00,0.54,-0.15
4-March-2022,5.95,5.95,5.67,5.95,5.903627254509018036,49900,265,294591.00,49900,100.00,0.28,0.00
3-March-2022,5.35,5.67,5.23,5.67,5.619492656875834445,62916,227,353556.00,62916,100.00,0.44,0.32
2-March-2022,5.62,5.89,5.34,5.40,5.408896935212724686,85063,367,460097.00,85063,100.00,0.55,-0.22
28-February-2022,5.62,5.70,5.53,5.62,5.581782035062353153,60863,309,339724.00,,,0.17,0.00
25-February-2022,5.55,6.12,5.55,5.82,5.774363804667327086,61577,356,355568.00,61577,100.00,0.57,0.27
24-February-2022,6.43,6.43,5.84,5.84,5.897821031269904753,67509,337,398156.00,67509,100.00,0.59,-0.59
23-February-2022,5.56,6.14,5.56,6.14,6.019435819919928098,97912,339,589375.00,97912,100.00,0.58,0.58
22-February-2022,5.85,5.85,5.85,5.85,5.849991956057089011,43511,225,254539.00,43511,100.00,0.00,0.00
21-February-2022,6.15,6.15,6.15,6.15,6.149987249080112208,27449,208,168811.00,27449,100.00,0.00,0.00
18-February-2022,7.15,7.15,6.47,6.47,6.649907506406666327,117846,453,783665.00,117846,100.00,0.68,-0.68
17-February-2022,7.24,7.50,6.81,6.81,6.891013340643274853,87552,432,603322.00,87552,100.00,0.69,-0.43
16-February-2022,7.10,7.26,6.58,7.16,7.041345888112440285,101316,553,713401.00,101316,100.00,0.68,0.06
15-February-2022,6.70,7.39,6.70,6.92,6.846199607368775902,100858,509,690494.00,100858,100.00,0.69,0.22
14-February-2022,6.69,7.39,6.69,7.05,7.075255982170475004,252166,795,1784139.00,252166,100.00,0.70,0.36
11-February-2022,7.04,7.04,7.04,7.04,7.039987608130972523,41963,314,295419.00,41963,100.00,0.00,0.00
10-February-2022,7.41,7.41,7.41,7.41,7.409967971252245918,25602,229,189710.00,25602,100.00,0.00,0.00
9-February-2022,7.80,7.80,7.80,7.80,7.799976187641385879,33596,264,262048.00,33596,100.00,0.00,0.00
8-February-2022,9.07,9.07,8.21,8.21,8.765856793296917867,202295,903,1773289.00,202295,100.00,0.86,-0.86
7-February-2022,8.64,8.64,8.64,8.64,8.639997284242788694,103102,397,890801.00,103102,100.00,0.00,0.00
4-February-2022,8.23,8.23,8.00,8.23,8.224569974031316689,388930,935,3198782.00,388930,100.00,0.23,0.00
3-February-2022,7.84,7.84,7.84,7.84,7.839997181808574347,85161,77,667662.00,85161,100.00,0.00,0.00
2-February-2022,7.47,7.47,7.47,7.47,7.469984330253417625,55521,104,414741.00,55521,100.00,0.00,0.00
1-February-2022,7.12,7.12,7.12,7.12,7.119990913221263062,66030,107,470133.00,66030,100.00,0.00,0.00
31-January-2022,6.79,6.79,6.79,6.79,6.789999006852716257,40276,103,273474.00,40276,100.00,0.00,0.00
28-January-2022,6.47,6.47,6.47,6.47,6.469977739004873352,33242,118,215075.00,33242,100.00,0.00,0.00
27-January-2022,5.59,6.17,5.59,6.17,5.750664733346436398,269657,757,1550707.00,269657,100.00,0.58,0.58
25-January-2022,5.88,5.88,5.88,5.88,5.879987501528345718,73609,313,432820.00,73609,100.00,0.00,0.00
24-January-2022,6.18,6.18,6.18,6.18,6.179977814753189129,36060,227,222850.00,36060,100.00,0.00,0.00
21-January-2022,6.50,6.50,6.50,6.50,6.500000000000000000,62848,354,408512.00,62848,100.00,0.00,0.00
20-January-2022,6.84,6.84,6.84,6.84,6.839981438156190181,51719,315,353757.00,51719,100.00,0.00,0.00
19-January-2022,7.19,7.19,7.19,7.19,7.189998841117163054,34516,230,248170.00,34516,100.00,0.00,0.00
18-January-2022,7.56,7.56,7.56,7.56,7.559997961852675917,58877,336,445110.00,58877,100.00,0.00,0.00
17-January-2022,7.95,7.95,7.95,7.95,7.949998225943797899,112736,470,896251.00,112736,100.00,0.00,0.00
14-January-2022,8.36,8.36,8.36,8.36,8.359997677996110643,68906,351,576054.00,68906,100.00,0.00,0.00
13-January-2022,8.79,8.79,8.79,8.79,8.789997221450402889,35990,233,316352.00,35990,100.00,0.00,0.00
12-January-2022,9.25,9.25,9.25,9.25,9.249977285805142493,33019,216,305425.00,33019,100.00,0.00,0.00
11-January-2022,9.73,9.73,9.73,9.73,9.729993631925281256,98931,314,962598.00,98931,100.00,0.00,0.00
10-January-2022,10.24,10.24,10.24,10.24,10.240000000000000000,67025,434,686336.00,67025,100.00,0.00,0.00
7-January-2022,10.77,10.77,10.77,10.77,10.769999100152973994,88904,413,957496.00,88904,100.00,0.00,0.00
6-January-2022,11.33,11.33,11.33,11.33,11.329998419115156168,44279,339,501681.00,44279,100.00,0.00,0.00
5-January-2022,11.92,11.92,11.92,11.92,11.919984202211690363,50640,325,603628.00,50640,100.00,0.00,0.00
4-January-2022,13.86,13.86,12.54,12.54,13.286902095046498912,433451,1308,5759221.00,433451,100.00,1.32,-1.32
3-January-2022,13.20,13.20,13.20,13.20,13.199995925380128078,147253,319,1943739.00,147253,100.00,0.00,0.00
31-December-2021,12.58,12.58,12.23,12.58,12.566150050946532954,242411,689,3046173.00,233066,96.14,0.35,0.00
30-December-2021,11.99,11.99,11.65,11.99,11.956013833087524792,196630,712,2350911.00,187785,95.50,0.34,0.00
29-December-2021,11.42,11.42,11.10,11.42,11.418157812563639572,294628,801,3364109.00,266813,90.56,0.32,0.00
28-December-2021,10.88,10.88,10.60,10.88,10.865507430329825047,375017,905,4074750.00,307038,81.87,0.28,0.00
27-December-2021,10.37,10.37,9.40,10.37,10.292737625508287842,331751,900,3414626.00,278021,83.80,0.97,0.00
24-December-2021,9.88,9.88,9.03,9.88,9.840007009550512573,342390,873,3369120.00,291986,85.28,0.85,0.00
23-December-2021,9.40,9.41,8.53,9.41,9.102548001747766513,727786,1385,6624707.00,516157,70.92,0.88,0.01
22-December-2021,8.97,8.97,8.97,8.97,8.969995657481831067,122049,109,1094779.00,96889,79.39,0.00,0.00
21-December-2021,8.55,8.55,8.35,8.55,8.547047550537549806,177937,400,1520836.00,166158,93.38,0.20,0.00
20-December-2021,8.19,8.19,7.41,8.15,7.993191151550310672,589527,1711,4712202.00,483546,82.02,0.78,-0.04
17-December-2021,7.80,7.80,7.80,7.80,7.800000000000000000,168045,339,1310751.00,167639,99.76,0.00,0.00
16-December-2021,7.43,7.43,7.25,7.43,7.427066150479717219,207935,393,1544347.00,207932,100.00,0.18,0.00
15-December-2021,7.08,7.08,6.42,7.08,6.761075698740464801,2266471,2583,15323782.00,1492692,65.86,0.66,0.00
14-December-2021,6.75,6.75,6.75,6.75,6.750000000000000000,121680,93,821340.00,117163,96.29,0.00,0.00
13-December-2021,6.43,6.43,6.43,6.43,6.429995230765895640,184516,128,1186437.00,184516,100.00,0.00,0.00
10-December-2021,5.85,5.85,5.85,5.85,5.849997850972076963,139598,140,816648.00,139596,100.00,0.00,0.00
9-December-2021,5.32,5.32,5.32,5.32,5.319999194582223087,148991,184,792632.00,148988,100.00,0.00,0.00
8-December-2021,4.84,4.84,4.84,4.84,4.840000000000000000,184150,179,891286.00,184148,100.00,0.00,0.00
7-December-2021,3.90,4.04,3.90,4.04,4.021634098155429063,204492,324,822392.00,200190,97.90,0.14,0.14
6-December-2021,3.15,3.37,3.06,3.37,3.334786082914897254,286583,584,955693.00,268909,93.83,0.31,0.22
3-December-2021,3.18,3.20,2.97,3.07,3.027561507318592338,57798,161,174987.00,40981,70.90,0.23,-0.11
2-December-2021,3.05,3.17,2.97,3.08,3.081663326653306613,59880,155,184530.00,49597,82.83,0.20,0.03
1-December-2021,3.10,3.15,2.93,3.04,3.075868430103492480,63966,141,196751.00,38023,59.44,0.22,-0.06
30-November-2021,3.28,3.28,2.96,3.10,3.106671948390017542,35342,137,109796.00,24195,68.46,0.32,-0.18
29-November-2021,3.10,3.24,3.02,3.04,3.099734382467020082,89979,217,278911.00,64368,71.54,0.22,-0.06
26-November-2021,3.05,3.12,2.80,3.05,3.025528964343495892,95186,186,287988.00,55471,58.28,0.32,0.00
25-November-2021,3.15,3.15,2.92,3.03,3.023817421880183108,45219,151,136734.00,25151,55.62,0.23,-0.12
24-November-2021,3.10,3.19,2.73,3.00,2.912858226813751240,34266,148,99812.00,20845,60.83,0.46,-0.10
23-November-2021,3.05,3.19,2.90,3.01,3.007176794198549637,39990,133,120257.00,25265,63.18,0.29,-0.04
22-November-2021,3.30,3.30,2.95,3.07,3.070296212973378327,66675,165,204712.00,37680,56.51,0.35,-0.23
18-November-2021,3.17,3.34,2.93,3.04,3.089990875051131179,31781,116,98203.00,27445,86.36,0.41,-0.13
17-November-2021,3.38,3.38,3.15,3.17,3.208102388390607679,29769,143,95502.00,19681,66.11,0.23,-0.21
16-November-2021,3.40,3.40,2.91,3.17,3.174517136093862568,58298,109,185068.00,51443,88.24,0.49,-0.23
15-November-2021,3.33,3.33,3.02,3.15,3.139417197317926875,71139,163,223335.00,53032,74.55,0.31,-0.18
12-November-2021,3.37,3.38,3.20,3.26,3.253669452007636215,63906,121,207929.00,49000,76.68,0.18,-0.11
11-November-2021,3.39,3.45,3.20,3.32,3.341828698674777319,147296,179,492238.00,75902,51.53,0.25,-0.07
10-November-2021,3.40,3.49,3.26,3.34,3.355160715593195519,40973,153,137471.00,27760,67.75,0.23,-0.06
9-November-2021,3.50,3.50,3.30,3.32,3.350469324923030712,66585,183,223091.00,35940,53.98,0.20,-0.18
8-November-2021,3.48,3.65,3.28,3.34,3.422026575364799869,36801,188,125934.00,23889,64.91,0.37,-0.14
